country,sex,year,services_000
mng,f,2003,186.96099853515625
mng,mf,2004,415.29998779296875
mng,m,2004,180.10000610351562
mng,f,2004,235.39999389648438
mng,mf,2005,419.29998779296875
mng,m,2005,182.6999969482422
mng,f,2005,236.5
mng,mf,2006,443.29998779296875
mng,mf,2007,455.3800048828125
mng,mf,2008,397.5509948730469
mng,m,2008,184.16200256347656
mng,f,2008,213.38900756835938
mng,mf,2009,494.7430114746094
mng,m,2009,229.7729949951172
mng,f,2009,264.9700012207031
mng,mf,2010,519.3040161132812
mng,m,2010,244.18299865722656
mng,f,2010,275.1210021972656
mng,mf,2011,514.9739990234375
mng,m,2011,243.3280029296875
mng,f,2011,271.64300537109375
mng,mf,2012,494.5069885253906
mng,m,2012,219.92999267578125
mng,f,2012,274.5769958496094
mne,mf,2003,110.4000015258789
mne,m,2003,59.0
mne,f,2003,51.400001525878906
mne,mf,2005,128.89999389648438
mne,m,2005,69.0
mne,f,2005,60.0
mne,mf,2007,156.89999389648438
mne,m,2007,82.6520004272461
mne,f,2007,74.447998046875
mne,mf,2008,157.60000610351562
mne,m,2008,80.4000015258789
mne,f,2008,77.0999984741211
mne,mf,2009,155.60000610351562
mne,m,2009,78.0
mne,f,2009,77.4000015258789
mne,mf,2010,154.60000610351562
mne,m,2010,77.9000015258789
mne,f,2010,76.80000305175781
mne,mf,2011,147.6999969482422
mne,m,2011,73.30000305175781
mne,f,2011,74.30000305175781
mne,mf,2012,154.60000610351562
mne,m,2012,76.5999984741211
mne,f,2012,77.69999694824219
mne,mf,2013,151.0749969482422
mne,m,2013,73.375
mne,f,2013,77.75
mne,mf,2014,157.9250030517578
mne,m,2014,77.4749984741211
mne,f,2014,80.5250015258789
msr,mf,1980,2.819999933242798
msr,mf,1981,2.8410000801086426
msr,mf,1982,2.933000087738037
msr,mf,1983,2.9600000381469727
msr,mf,1984,3.069999933242798
msr,mf,1985,3.1600000858306885
msr,mf,1986,3.061000108718872
msr,mf,1987,3.0969998836517334
msr,mf,1991,2.8399999141693115
msr,m,1991,1.2000000476837158
msr,f,1991,1.6399999856948853
mar,mf,1990,1959.0
mar,m,1990,1579.5
mar,f,1990,379.6000061035156
mar,mf,1991,2034.800048828125
mar,m,1991,1634.300048828125
mar,f,1991,400.5
mar,mf,1992,2110.5
mar,m,1992,1721.0
mar,f,1992,389.3999938964844
mar,mf,1993,2263.699951171875
mar,m,1993,1851.5999755859375
mar,f,1993,412.0
mar,mf,1995,2279.0
mar,m,1995,1750.0
mar,f,1995,528.9000244140625
mar,mf,1996,2275.300048828125
mar,m,1996,1804.0999755859375
mar,f,1996,471.29998779296875
mar,mf,1997,2483.10009765625
mar,m,1997,1995.9000244140625
mar,f,1997,487.20001220703125
mar,mf,1998,2515.199951171875
mar,m,1998,2035.9000244140625
mar,f,1998,479.1000061035156
mar,mf,1999,2530.5
mar,m,1999,2018.5
mar,f,1999,512.2000122070312
mar,mf,2000,2637.10009765625
mar,m,2000,2125.199951171875
mar,f,2000,511.8999938964844
mar,mf,2001,2787.10009765625
mar,m,2001,2251.199951171875
mar,f,2001,535.9000244140625
mar,mf,2002,3367.10009765625
mar,m,2002,2797.60009765625
mar,f,2002,569.5999755859375
mar,mf,2003,3447.0
mar,m,2003,2828.699951171875
mar,f,2003,618.4000244140625
mar,mf,2004,3405.300048828125
mar,m,2004,2797.199951171875
mar,f,2004,609.2000122070312
mar,mf,2005,3468.800048828125
mar,m,2005,2862.89990234375
mar,f,2005,604.9000244140625
mar,mf,2006,3598.89990234375
mar,m,2006,2950.5
mar,f,2006,648.5999755859375
mar,mf,2007,3689.5
mar,m,2007,3011.10009765625
mar,f,2007,678.2999877929688
mar,mf,2008,3791.699951171875
mar,m,2008,3103.10009765625
mar,f,2008,688.7999877929688
mar,mf,2009,3877.218017578125
mar,mf,2010,3912.15087890625
mar,mf,2011,4029.4990234375
mar,m,2011,3301.716064453125
mar,f,2011,727.7830200195312
mar,mf,2012,4138.5927734375
mar,m,2012,3372.81591796875
mar,f,2012,765.7769775390625
moz,mf,2003,1280.6829833984375
moz,m,2003,860.4500122070312
moz,f,2003,420.2340087890625
mmr,mf,1980,3056.0
mmr,mf,1981,3137.0
mmr,mf,1982,3186.0
mmr,mf,1983,3317.0
mmr,mf,1984,3383.0
mmr,mf,1985,3445.0
mmr,mf,1986,3528.0
mmr,mf,1987,3662.0
mmr,mf,1988,3781.0
mmr,mf,1989,3826.0
mmr,mf,1990,3201.0
mmr,mf,1992,3454.0
mmr,mf,1993,3539.0
mmr,mf,1994,3620.0
mmr,mf,1997,4479.0
mmr,mf,1998,4617.0
nam,mf,1991,144.24400329589844
nam,m,1991,75.17400360107422
nam,f,1991,69.06999969482422
nam,mf,1997,186.5500030517578
nam,m,1997,93.29000091552734
nam,f,1997,95.2300033569336
nam,mf,2000,242.05599975585938
nam,m,2000,112.1780014038086
nam,f,2000,129.8800048828125
nam,mf,2004,212.4929962158203
nam,m,2004,102.10399627685547
nam,f,2004,110.38899993896484
nam,mf,2008,218.2729949951172
nam,m,2008,98.25900268554688
nam,f,2008,120.01399993896484
nam,mf,2010,332.4620056152344
nam,m,2010,148.45799255371094
nam,f,2010,184.00399780273438
nam,mf,2011,283.3380126953125
nam,m,2011,133.7220001220703
nam,f,2011,149.61599731445312
nam,mf,2012,369.75799560546875
nam,m,2012,165.4600067138672
nam,f,2012,204.30099487304688
nam,mf,2013,371.4100036621094
nam,m,2013,153.03199768066406
nam,f,2013,218.40499877929688
npl,mf,1991,1079.68603515625
npl,m,1991,856.5869750976562
npl,f,1991,223.0989990234375
npl,mf,1999,1330.0
npl,m,1999,871.0
npl,f,1999,457.0
npl,mf,2001,2050.199951171875
npl,m,2001,1479.800048828125
npl,f,2001,570.2000122070312
npl,mf,2008,1798.0
npl,m,2008,1237.0
npl,f,2008,562.0
npl,mf,2013,
nld,mf,1981,3227.0
nld,m,1981,1900.0
nld,f,1981,1327.0
nld,mf,1983,3289.0
nld,m,1983,1897.0
nld,f,1983,1392.0
nld,mf,1985,3403.0
nld,m,1985,1942.0
nld,f,1985,1461.0
nld,mf,1987,3958.0
nld,m,1987,2181.0
nld,f,1987,1778.0
nld,mf,1988,4160.0
nld,m,1988,2270.0
nld,f,1988,1891.0
nld,mf,1989,4233.0
nld,m,1989,2295.0
nld,f,1989,1938.0
nld,mf,1990,4361.0
nld,m,1990,2332.0
nld,f,1990,2029.0
nld,mf,1991,4536.0
nld,m,1991,2394.0
nld,f,1991,2144.0
nld,mf,1992,4511.921875
nld,m,1992,2392.68701171875
nld,f,1992,2119.236083984375
nld,mf,1993,4656.9521484375
nld,m,1993,2428.575927734375
nld,f,1993,2228.3759765625
nld,mf,1994,4768.89892578125
nld,m,1994,2435.637939453125
nld,f,1994,2333.259033203125
nld,mf,1995,4787.62890625
nld,m,1995,2475.1640625
nld,f,1995,2312.464111328125
nld,mf,1996,4773.31396484375
nld,m,1996,2475.5458984375
nld,f,1996,2297.77001953125
nld,mf,1997,4966.72021484375
nld,m,1997,2541.637939453125
nld,f,1997,2425.0810546875
nld,mf,1998,5201.5810546875
nld,m,1998,2673.052978515625
nld,f,1998,2528.528076171875
nld,mf,1999,5342.2001953125
nld,m,1999,2695.199951171875
nld,f,1999,2647.0
nld,mf,2000,5497.7001953125
nld,m,2000,2757.60009765625
nld,f,2000,2740.199951171875
nld,mf,2001,5693.2998046875
nld,m,2001,2814.60009765625
nld,f,2001,2878.800048828125
nld,mf,2002,5581.5
nld,m,2002,2738.5
nld,f,2002,2843.300048828125
nld,mf,2003,5996.60009765625
nld,m,2003,2904.89990234375
nld,f,2003,3091.800048828125
nld,mf,2004,5852.5
nld,m,2004,2803.5
nld,f,2004,3048.89990234375
nld,mf,2005,5815.10009765625
nld,m,2005,2753.10009765625
nld,f,2005,3061.89990234375
nld,mf,2006,5968.7001953125
nld,m,2006,2811.39990234375
nld,f,2006,3157.199951171875
nld,mf,2007,6247.10107421875
nld,m,2007,2939.60009765625
nld,f,2007,3307.5
nld,mf,2008,6280.7998046875
nld,m,2008,2924.699951171875
nld,f,2008,3354.199951171875
nld,mf,2009,6161.2998046875
nld,m,2009,2837.5
nld,f,2009,3321.699951171875
nld,mf,2010,5915.2998046875
nld,m,2010,2705.300048828125
nld,f,2010,3207.39990234375
nld,mf,2011,5836.201171875
nld,m,2011,2666.199951171875
nld,f,2011,3169.699951171875
nld,mf,2012,5900.7998046875
nld,m,2012,2697.0
nld,f,2012,3202.199951171875
nld,mf,2013,6054.60009765625
nld,m,2013,2844.800048828125
nld,f,2013,3209.89990234375
nld,mf,2014,6042.10009765625
nld,m,2014,2863.300048828125
nld,f,2014,3178.699951171875
ant,mf,1980,57.551998138427734
ant,mf,1981,59.16899871826172
ant,mf,1983,64.94300079345703
ant,m,1983,36.27799987792969
ant,f,1983,28.665000915527344
ant,mf,1984,46.70100021362305
ant,m,1984,26.173999786376953
ant,f,1984,20.527000427246094
ant,mf,1985,46.9630012512207
ant,m,1985,26.1560001373291
ant,f,1985,20.80699920654297
ant,mf,1986,46.513999938964844
ant,m,1986,25.625
ant,f,1986,20.888999938964844
ant,mf,1987,36.77000045776367
ant,mf,1989,34.38199996948242
ant,mf,1990,36.755001068115234
ant,mf,1991,38.44599914550781
ant,mf,1992,39.38600158691406
ant,m,1992,19.059999465942383
ant,f,1992,20.249000549316406
ant,mf,1993,40.566001892089844
ant,m,1993,19.094999313354492
ant,f,1993,21.468000411987305
ant,mf,1994,42.76100158691406
ant,m,1994,19.80900001525879
ant,f,1994,23.052000045776367
ant,mf,1995,42.04399871826172
ant,m,1995,19.75200080871582
ant,f,1995,22.214000701904297
ant,mf,1996,44.71799850463867
ant,m,1996,20.923999786376953
ant,f,1996,23.740999221801758
ant,mf,1997,44.60599899291992
ant,m,1997,20.437999725341797
ant,f,1997,24.268999099731445
ant,mf,1998,43.56399917602539
ant,m,1998,20.246999740600586
ant,f,1998,23.316999435424805
ant,mf,2000,42.263999938964844
ant,m,2000,18.98200035095215
ant,f,2000,23.447999954223633
ant,mf,2002,40.029998779296875
ant,mf,2003,42.972999572753906
ant,mf,2004,42.834999084472656
ant,mf,2005,43.02000045776367
ant,mf,2006,43.257999420166016
ant,mf,2007,44.654998779296875
ant,mf,2008,45.944000244140625
ant,mf,2009,49.439998626708984
ant,m,2009,20.19300079345703
ant,f,2009,29.242000579833984
ant,mf,2011,52.10100173950195
ant,m,2011,21.077999114990234
ant,f,2011,30.94499969482422
ant,mf,2013,
ncl,mf,1996,44.64699935913086
ncl,m,1996,22.988000869750977
ncl,f,1996,21.659000396728516
ncl,mf,2000,24.679000854492188
ncl,mf,2005,29.83799934387207
ncl,mf,2006,31.753999710083008
ncl,mf,2007,33.11899948120117
ncl,mf,2008,35.28499984741211
nzl,mf,1986,928.5
nzl,m,1986,454.20001220703125
nzl,f,1986,474.1000061035156
nzl,mf,1987,964.5
nzl,m,1987,465.8999938964844
nzl,f,1987,498.3999938964844
nzl,mf,1988,955.5
nzl,m,1988,458.29998779296875
nzl,f,1988,496.20001220703125
nzl,mf,1989,940.7999877929688
nzl,m,1989,451.70001220703125
nzl,f,1989,489.1000061035156
nzl,mf,1990,955.0
nzl,m,1990,452.8999938964844
nzl,f,1990,502.1000061035156
nzl,mf,1991,985.0
nzl,m,1991,462.0
nzl,f,1991,523.0
nzl,mf,1992,998.0
nzl,m,1992,468.0
nzl,f,1992,530.0
nzl,mf,1993,1013.0
nzl,m,1993,478.0
nzl,f,1993,534.0
nzl,mf,1994,1037.0
nzl,m,1994,476.0
nzl,f,1994,556.0
nzl,mf,1995,1095.0
nzl,m,1995,506.0
nzl,f,1995,589.0
nzl,mf,1996,1136.0
nzl,m,1996,518.0
nzl,f,1996,621.0
nzl,mf,1997,1176.0
nzl,m,1997,538.0
nzl,f,1997,636.0
nzl,mf,1998,1165.0
nzl,m,1998,533.0
nzl,f,1998,633.0
nzl,mf,1999,1189.0
nzl,m,1999,541.0
nzl,f,1999,649.0
nzl,mf,2000,1218.0
nzl,m,2000,550.0
nzl,f,2000,666.0
nzl,mf,2001,1251.0
nzl,m,2001,561.0
nzl,f,2001,690.0
nzl,mf,2002,1303.0
nzl,m,2002,584.0
nzl,f,2002,720.0
nzl,mf,2003,1357.0
nzl,m,2003,607.0
nzl,f,2003,748.0
nzl,mf,2004,1407.0
nzl,m,2004,632.0
nzl,f,2004,771.0
nzl,mf,2005,1471.0
nzl,m,2005,656.0
nzl,f,2005,813.0
nzl,mf,2006,1494.0
nzl,m,2006,665.0
nzl,f,2006,832.0
nzl,mf,2007,1530.0
nzl,m,2007,676.0
nzl,f,2007,852.0
nzl,mf,2008,1551.0
nzl,m,2008,689.0
nzl,f,2008,862.0
nzl,mf,2009,1569.300048828125
nzl,m,2009,697.5
nzl,f,2009,872.0
nzl,mf,2010,1567.199951171875
nzl,m,2010,696.0999755859375
nzl,f,2010,870.9000244140625
nzl,mf,2011,1604.9000244140625
nzl,m,2011,715.9000244140625
nzl,f,2011,888.9000244140625
nzl,mf,2012,1609.9000244140625
nzl,m,2012,716.0999755859375
nzl,f,2012,893.9000244140625
nzl,mf,2013,1650.9000244140625
nzl,m,2013,738.0
nzl,f,2013,912.7999877929688
nic,mf,1990,429.0
nic,mf,1991,447.29998779296875
nic,mf,1992,449.5
nic,mf,1993,451.5
nic,mf,1994,465.70001220703125
nic,mf,1995,484.79998779296875
nic,mf,1996,509.20001220703125
nic,mf,1997,535.4000244140625
nic,mf,1998,560.7000122070312
nic,mf,1999,590.5
nic,mf,2000,620.0999755859375
nic,mf,2001,649.5999755859375
nic,mf,2003,1001.72998046875
nic,m,2003,457.56500244140625
nic,f,2003,544.1649780273438
nic,mf,2004,1012.60498046875
nic,m,2004,478.52099609375
nic,f,2004,534.0850219726562
nic,mf,2005,1070.1319580078125
nic,m,2005,500.7080078125
nic,f,2005,569.4240112304688
nic,mf,2006,1077.446044921875
nic,m,2006,496.8450012207031
nic,f,2006,580.6010131835938
nic,mf,2007,1035.9659423828125
nic,m,2007,482.95599365234375
nic,f,2007,553.0089721679688
nic,mf,2008,1131.989990234375
nic,m,2008,525.7849731445312
nic,f,2008,606.2039794921875
nic,mf,2009,1105.0
nic,mf,2010,1330.5999755859375
ner,mf,2005,1026.4119873046875
ner,m,2005,633.8820190429688
ner,f,2005,392.5299987792969
nga,mf,1983,15700.0
nga,m,1983,9839.0
nga,f,1983,5862.0
nga,mf,1986,12483.0
nga,m,1986,7295.0
nga,f,1986,5186.0
nga,mf,2004,17104.580078125
nga,m,2004,8552.751953125
nga,f,2004,8551.83203125
nga,mf,2007,17414.419921875
nga,m,2007,8588.67578125
nga,f,2007,8822.7431640625
niu,mf,1987,0.49799999594688416
niu,mf,2001,0.4650000035762787
niu,m,2001,0.23000000417232513
niu,f,2001,0.23499999940395355
niu,mf,2002,0.5529999732971191
mnp,mf,1984,2.76200008392334
mnp,mf,1985,3.128000020980835
mnp,mf,1990,13.800000190734863
mnp,m,1990,7.300000190734863
mnp,f,1990,6.5
mnp,mf,1995,20.5
mnp,m,1995,10.800000190734863
mnp,f,1995,9.600000381469727
mnp,mf,2000,19.573999404907227
nor,mf,1980,1188.0
nor,m,1980,566.0
nor,f,1980,622.0
nor,mf,1981,1213.0
nor,m,1981,567.0
nor,f,1981,645.0
nor,mf,1982,1241.0
nor,m,1982,586.0
nor,f,1982,656.0
nor,mf,1983,1270.0
nor,m,1983,593.0
nor,f,1983,678.0
nor,mf,1984,1288.0
nor,m,1984,586.0
nor,f,1984,702.0
nor,mf,1985,1322.0
nor,m,1985,606.0
nor,f,1985,718.0
nor,mf,1986,1374.0
nor,m,1986,622.0
nor,f,1986,752.0
nor,mf,1987,1417.0
nor,m,1987,633.0
nor,f,1987,783.0
nor,mf,1988,1427.0
nor,m,1988,639.0
nor,f,1988,788.0
nor,mf,1989,1400.0
nor,m,1989,630.0
nor,f,1989,770.0
nor,mf,1990,1404.0
nor,m,1990,629.0
nor,f,1990,775.0
nor,mf,1991,1422.0
nor,m,1991,633.0
nor,f,1991,788.0
nor,mf,1992,1427.0
nor,m,1992,636.0
nor,f,1992,790.0
nor,mf,1993,1435.0
nor,m,1993,640.0
nor,f,1993,795.0
nor,mf,1994,1457.0
nor,m,1994,647.0
nor,f,1994,809.0
nor,mf,1995,1456.342041015625
nor,m,1995,632.8040161132812
nor,f,1995,823.5390014648438
nor,mf,1996,1510.134033203125
nor,m,1996,663.2470092773438
nor,f,1996,846.885986328125
nor,mf,1997,1549.2440185546875
nor,m,1997,671.9669799804688
nor,f,1997,877.2780151367188
nor,mf,1998,1619.4000244140625
nor,m,1998,704.3690185546875
nor,f,1998,915.0330200195312
nor,mf,1999,1622.199951171875
nor,m,1999,706.9000244140625
nor,f,1999,915.0999755859375
nor,mf,2000,1655.4000244140625
nor,m,2000,728.2000122070312
nor,f,2000,927.2000122070312
nor,mf,2001,1663.9000244140625
nor,m,2001,729.0
nor,f,2001,935.0
nor,mf,2002,1678.0999755859375
nor,m,2002,726.5
nor,f,2002,951.2999877929688
nor,mf,2003,1655.0999755859375
nor,m,2003,716.4000244140625
nor,f,2003,938.7000122070312
nor,mf,2004,1687.300048828125
nor,m,2004,732.2999877929688
nor,f,2004,955.2999877929688
nor,mf,2005,1699.4000244140625
nor,m,2005,740.7000122070312
nor,f,2005,958.5999755859375
nor,mf,2006,1752.0999755859375
nor,m,2006,762.5
nor,f,2006,989.7000122070312
nor,mf,2007,1809.5
nor,m,2007,783.9000244140625
nor,f,2007,1025.699951171875
nor,mf,2008,1824.5
nor,m,2008,801.0999755859375
nor,f,2008,1023.2000122070312
nor,mf,2009,1877.4000244140625
nor,m,2009,809.0999755859375
nor,f,2009,1068.300048828125
nor,mf,2010,1889.0999755859375
nor,m,2010,824.0
nor,f,2010,1065.199951171875
nor,mf,2011,1901.300048828125
nor,m,2011,826.4000244140625
nor,f,2011,1074.9000244140625
nor,mf,2012,1939.199951171875
nor,m,2012,848.9000244140625
nor,f,2012,1090.300048828125
nor,mf,2013,1944.9000244140625
nor,m,2013,848.0
nor,f,2013,1096.800048828125
nor,mf,2014,1953.699951171875
nor,m,2014,848.7999877929688
nor,f,2014,1104.5
omn,mf,1993,205.36500549316406
omn,m,1993,189.08299255371094
omn,f,1993,16.281999588012695
omn,mf,1996,213.98500061035156
omn,m,1996,191.656005859375
omn,f,1996,22.32900047302246
omn,mf,2000,231.38900756835938
omn,m,2000,200.4040069580078
omn,f,2000,30.985000610351562
omn,mf,2010,636.7000122070312
omn,m,2010,462.70001220703125
omn,f,2010,174.10000610351562
pak,mf,1980,6515.0
pak,mf,1981,6716.0
pak,mf,1982,6924.0
pak,mf,1983,7121.0
pak,mf,1984,7342.0
pak,mf,1985,7735.0
pak,m,1985,7395.0
pak,f,1985,340.0
pak,mf,1986,7237.0
pak,m,1986,6912.0
pak,f,1986,325.0
pak,mf,1987,8482.0
pak,m,1987,8016.0
pak,f,1987,466.0
pak,mf,1988,8383.0
pak,m,1988,7930.0
pak,f,1988,453.0
pak,mf,1989,8400.0
pak,m,1989,7946.0
pak,f,1989,454.0
pak,mf,1990,8616.0
pak,m,1990,8146.0
pak,f,1990,470.0
pak,mf,1991,9368.0
pak,m,1991,8671.0
pak,f,1991,697.0
pak,mf,1992,9506.0
pak,m,1992,8829.0
pak,f,1992,677.0
pak,mf,1993,10226.0
pak,m,1993,9437.0
pak,f,1993,789.0
pak,mf,1994,10145.0
pak,m,1994,9386.0
pak,f,1994,759.0
pak,mf,1995,10872.0
pak,m,1995,10035.0
pak,f,1995,837.0
pak,mf,1996,11247.0
pak,m,1996,10382.0
pak,f,1996,865.0
pak,mf,1997,12760.0
pak,m,1997,11684.0
pak,f,1997,1076.0
pak,mf,1998,12961.0
pak,m,1998,11903.0
pak,f,1998,1058.0
pak,mf,1999,13274.0
pak,m,1999,12191.0
pak,f,1999,1083.0
pak,mf,2000,12361.0
pak,m,2000,11426.0
pak,f,2000,935.0
pak,mf,2001,12574.0
pak,m,2001,11623.0
pak,f,2001,951.0
pak,mf,2002,14444.0
pak,m,2002,13317.0
pak,f,2002,1127.0
pak,mf,2003,14804.0
pak,m,2003,13648.0
pak,f,2003,1156.0
pak,mf,2004,15375.0
pak,m,2004,14121.0
pak,f,2004,1254.0
pak,mf,2005,15671.0
pak,m,2005,14393.0
pak,f,2005,1278.0
pak,mf,2006,16840.0
pak,m,2006,15360.0
pak,f,2006,1480.0
pak,mf,2007,16853.0
pak,m,2007,15423.0
pak,f,2007,1430.0
pak,mf,2008,17257.0
pak,m,2008,15967.0
pak,f,2008,1290.0
pak,mf,2009,
pak,m,2009,
pak,f,2009,
pak,mf,2010,
pak,m,2010,
pak,f,2010,
pak,mf,2011,
pak,m,2011,
pak,f,2011,
pak,mf,2013,
pak,m,2013,
pak,f,2013,
pak,mf,2014,
pak,m,2014,
pak,f,2014,
plw,mf,1995,5.869999885559082
plw,m,1995,2.9719998836517334
plw,f,1995,2.8980000019073486
plw,mf,2000,7.418000221252441
plw,m,2000,4.061999797821045
plw,f,2000,3.3559999465942383
plw,mf,2007,10.220000267028809
plw,mf,2008,10.020999908447266
pan,mf,1982,287.20001220703125
pan,m,1982,155.5
pan,f,1982,131.6999969482422
pan,mf,1983,308.8999938964844
pan,m,1983,170.89999389648438
pan,f,1983,138.0
pan,mf,1984,323.70001220703125
pan,m,1984,172.8000030517578
pan,f,1984,150.89999389648438
pan,mf,1985,317.8999938964844
pan,m,1985,166.3000030517578
pan,f,1985,151.60000610351562
pan,mf,1986,337.20001220703125
pan,m,1986,175.89999389648438
pan,f,1986,161.3000030517578
pan,mf,1987,385.42999267578125
pan,mf,1988,366.0660095214844
pan,mf,1989,385.9079895019531
pan,mf,1991,416.2349853515625
pan,mf,1992,453.3940124511719
pan,m,1992,247.67100524902344
pan,f,1992,205.72300720214844
pan,mf,1993,483.54901123046875
pan,m,1993,264.1830139160156
pan,f,1993,219.36599731445312
pan,mf,1994,512.6580200195312
pan,m,1994,284.2460021972656
pan,f,1994,228.4219970703125
pan,mf,1995,529.7520141601562
pan,m,1995,290.4440002441406
pan,f,1995,239.30799865722656
pan,mf,1996,533.072998046875
pan,m,1996,293.8089904785156
pan,f,1996,239.26400756835938
pan,mf,1997,572.6170043945312
pan,m,1997,308.2959899902344
pan,f,1997,264.3210144042969
pan,mf,1998,600.9149780273438
pan,m,1998,327.77398681640625
pan,f,1998,273.1409912109375
pan,mf,1999,618.8770141601562
pan,m,1999,335.1780090332031
pan,f,1999,283.6990051269531
pan,mf,2000,617.3380126953125
pan,m,2000,336.3429870605469
pan,f,2000,281.0450134277344
pan,mf,2001,636.052001953125
pan,m,2001,350.3450012207031
pan,f,2001,285.7070007324219
pan,mf,2002,689.0050048828125
pan,m,2002,371.8420104980469
pan,f,2002,317.1730041503906
pan,mf,2003,705.6099853515625
pan,m,2003,374.947998046875
pan,f,2003,330.6619873046875
pan,mf,2004,752.8280029296875
pan,m,2004,399.83099365234375
pan,f,2004,352.99700927734375
pan,mf,2005,797.802001953125
pan,m,2005,423.364013671875
pan,f,2005,374.43798828125
pan,mf,2006,798.8599853515625
pan,m,2006,423.21099853515625
pan,f,2006,375.64898681640625
pan,mf,2007,834.0
pan,m,2007,430.0
pan,f,2007,404.20001220703125
pan,mf,2008,887.0999755859375
pan,m,2008,456.5
pan,f,2008,430.79998779296875
pan,mf,2009,904.635986328125
pan,m,2009,460.6960144042969
pan,f,2009,443.94000244140625
pan,mf,2010,929.7620239257812
pan,m,2010,478.09600830078125
pan,f,2010,451.6659851074219
pan,mf,2011,966.0969848632812
pan,m,2011,490.239990234375
pan,f,2011,475.85699462890625
pan,mf,2012,1051.9210205078125
pan,m,2012,528.5859985351562
pan,f,2012,523.3350219726562
png,mf,2000,531.8200073242188
pry,mf,1982,188.8699951171875
pry,m,1982,98.86000061035156
pry,f,1982,90.01000213623047
pry,mf,1983,230.36000061035156
pry,m,1983,117.0999984741211
pry,f,1983,113.25
pry,mf,1984,250.94000244140625
pry,m,1984,124.44999694824219
pry,f,1984,126.48999786376953
pry,mf,1985,279.19000244140625
pry,m,1985,134.8699951171875
pry,f,1985,144.3300018310547
pry,mf,1986,290.1700134277344
pry,m,1986,133.94000244140625
pry,f,1986,156.24000549316406
pry,mf,1987,304.32000732421875
pry,m,1987,144.1999969482422
pry,f,1987,160.1300048828125
pry,mf,1988,322.2900085449219
pry,m,1988,156.52999877929688
pry,f,1988,165.77000427246094
pry,mf,1989,345.4700012207031
pry,m,1989,166.39999389648438
pry,f,1989,179.07000732421875
pry,mf,1990,341.5299987792969
pry,m,1990,174.02999877929688
pry,f,1990,167.5
pry,mf,1991,359.3299865722656
pry,m,1991,185.47999572753906
pry,f,1991,173.86000061035156
pry,mf,1992,371.7699890136719
pry,m,1992,188.6300048828125
pry,f,1992,183.13999938964844
pry,mf,1993,413.45001220703125
pry,m,1993,204.6999969482422
pry,f,1993,208.74000549316406
pry,mf,1994,726.5700073242188
pry,m,1994,351.2900085449219
pry,f,1994,375.2900085449219
pry,mf,1995,1023.3400268554688
pry,m,1995,487.5799865722656
pry,f,1995,535.760009765625
pry,mf,1997,1092.2020263671875
pry,m,1997,542.9149780273438
pry,f,1997,549.2869873046875
pry,mf,1998,1141.010009765625
pry,m,1998,570.7899780273438
pry,f,1998,570.2100219726562
pry,mf,1999,1129.6400146484375
pry,m,1999,554.3300170898438
pry,f,1999,575.27001953125
pry,mf,2000,1235.845947265625
pry,m,2000,597.3209838867188
pry,f,2000,638.5250244140625
pry,mf,2001,1235.845947265625
pry,m,2001,597.3209838867188
pry,f,2001,638.5250244140625
pry,mf,2002,1135.7879638671875
pry,m,2002,555.6810302734375
pry,f,2002,580.1069946289062
pry,mf,2003,1224.0400390625
pry,m,2003,607.2169799804688
